Seller ID,Sellers Main Category,Sign-up Time,Activation Time,1st Listing,1st Salable,1st Transaction,phe duyet,sau thu tuc,chuan bi,san pham dau tien
1529,BBFF,8/11/2018,8/21/2018,8/27/2018,8/28/2018,8/27/2018,10,16,1,-1
1530,BBFF,8/13/2018,8/15/2018,8/26/2018,8/30/2018,9/4/2018,2,22,4,5
1531,BBFF,8/18/2018,8/27/2018,8/24/2018,9/4/2018,10/11/2018,9,54,11,37
1532,LifeStyle,8/20/2018,8/30/2018,9/4/2018,9/6/2018,9/12/2018,10,23,2,6
1533,BBFF,8/20/2018,8/21/2018,8/31/2018,9/6/2018,9/6/2018,1,17,6,0
1534,Book,8/27/2018,9/7/2018,9/7/2018,9/13/2018,9/15/2018,11,19,6,2
1535,BBFF,9/4/2018,9/10/2018,9/20/2018,9/21/2018,9/24/2018,6,20,1,3
1536,BBFF,9/8/2018,9/12/2018,9/24/2018,9/25/2018,9/28/2018,4,20,1,3
1537,BBFF,9/10/2018,9/13/2018,9/20/2018,9/27/2018,10/1/2018,3,21,7,4
1538,BBFF,9/11/2018,9/28/2018,9/27/2018,9/28/2018,10/5/2018,17,24,1,7
1539,BBFF,9/11/2018,9/14/2018,9/26/2018,9/28/2018,10/7/2018,3,26,2,9
1540,BBFF,9/12/2018,9/25/2018,9/25/2018,9/29/2018,10/5/2018,13,23,4,6
1541,BBFF,9/15/2018,9/27/2018,10/2/2018,10/2/2018,10/3/2018,12,18,0,1
1542,BBFF,9/15/2018,9/19/2018,10/3/2018,10/2/2018,10/9/2018,4,24,-1,7
1543,BBFF,9/17/2018,10/16/2018,10/5/2018,10/4/2018,10/16/2018,29,29,-1,12
1544,Electronic,9/19/2018,9/20/2018,9/20/2018,10/6/2018,10/11/2018,1,22,16,5
1545,LifeStyle,9/21/2018,10/8/2018,9/28/2018,10/8/2018,10/17/2018,17,26,10,9
1546,BBFF,9/24/2018,9/24/2018,9/24/2018,10/11/2018,10/13/2018,0,19,17,2
1547,BBFF,3/24/2018,3/29/2018,3/29/2018,4/9/2018,4/11/2018,5,18,11,2
1548,BBFF,3/24/2018,3/29/2018,4/4/2018,4/9/2018,4/11/2018,5,18,5,2
1549,LifeStyle,3/28/2018,3/29/2018,4/6/2018,4/13/2018,4/13/2018,1,16,7,0
1550,Digital Service,4/3/2018,4/11/2018,4/17/2018,4/19/2018,7/7/2018,8,95,2,79
1551,BBFF,4/17/2018,4/23/2018,4/18/2018,5/3/2018,5/12/2018,6,25,15,9
1552,Digital Service,4/23/2018,5/4/2018,5/5/2018,5/9/2018,5/10/2018,11,17,4,1
1553,BBFF,5/7/2018,5/9/2018,5/22/2018,5/23/2018,6/8/2018,2,32,1,16
1554,BBFF,5/9/2018,5/25/2018,5/24/2018,5/25/2018,5/25/2018,16,16,1,0
1555,BBFF,5/29/2018,6/11/2018,6/9/2018,6/14/2018,6/14/2018,13,16,5,0
1556,LifeStyle,6/1/2018,6/5/2018,6/15/2018,6/17/2018,6/18/2018,4,17,2,1
1557,LifeStyle,6/4/2018,6/5/2018,6/9/2018,6/20/2018,9/8/2018,1,96,11,80
1558,BBFF,6/11/2018,6/13/2018,6/13/2018,6/27/2018,6/30/2018,2,19,14,3
1559,BBFF,6/12/2018,6/26/2018,6/25/2018,6/28/2018,6/27/2018,14,15,3,-1
1560,LifeStyle,6/15/2018,6/28/2018,6/22/2018,7/1/2018,8/6/2018,13,52,9,36
1561,LifeStyle,6/17/2018,6/25/2018,7/2/2018,7/3/2018,7/2/2018,8,15,1,-1
1562,BBFF,6/18/2018,6/30/2018,7/3/2018,7/4/2018,7/4/2018,12,16,1,0
1563,BBFF,6/18/2018,6/25/2018,7/3/2018,7/4/2018,7/24/2018,7,36,1,20
1564,BBFF,7/10/2018,7/19/2018,7/24/2018,7/26/2018,8/4/2018,9,25,2,9
1565,Electronic,7/12/2018,7/26/2018,7/27/2018,7/28/2018,8/10/2018,14,29,1,13
1566,LifeStyle,7/17/2018,7/30/2018,8/1/2018,8/2/2018,8/17/2018,13,31,1,15
1567,BBFF,7/30/2018,7/30/2018,8/13/2018,8/15/2018,8/20/2018,0,21,2,5
1568,BBFF,8/1/2018,8/2/2018,8/15/2018,8/17/2018,8/24/2018,1,23,2,7
1569,LifeStyle,8/6/2018,8/10/2018,8/18/2018,8/22/2018,8/25/2018,4,19,4,3
1570,LifeStyle,8/7/2018,8/20/2018,8/22/2018,8/23/2018,9/8/2018,13,32,1,16
1571,BBFF,8/7/2018,8/13/2018,8/21/2018,8/23/2018,8/24/2018,6,17,2,1
1572,LifeStyle,8/7/2018,8/8/2018,8/15/2018,8/23/2018,8/23/2018,1,16,8,0
1573,BBFF,8/9/2018,8/13/2018,8/24/2018,8/25/2018,9/13/2018,4,35,1,19
1574,BBFF,8/9/2018,8/10/2018,8/24/2018,8/25/2018,8/25/2018,1,16,1,0
1575,BBFF,8/14/2018,8/22/2018,8/24/2018,8/30/2018,9/19/2018,8,36,6,20
1576,BBFF,8/14/2018,8/21/2018,8/29/2018,8/30/2018,9/3/2018,7,20,1,4
1577,BBFF,8/15/2018,8/15/2018,8/30/2018,8/31/2018,9/2/2018,0,18,1,2
1578,BBFF,8/16/2018,8/22/2018,8/28/2018,9/1/2018,9/22/2018,6,37,4,21
1579,BBFF,8/21/2018,8/22/2018,8/31/2018,9/6/2018,10/5/2018,1,45,6,29
1580,BBFF,8/28/2018,8/31/2018,9/7/2018,9/13/2018,9/15/2018,3,18,6,2
1581,LifeStyle,8/28/2018,8/29/2018,9/6/2018,9/13/2018,9/13/2018,1,16,7,0
1582,BBFF,8/28/2018,8/28/2018,9/12/2018,9/13/2018,9/22/2018,0,25,1,9
1583,BBFF,9/4/2018,9/5/2018,9/19/2018,9/20/2018,10/18/2018,1,44,1,28
1584,BBFF,9/5/2018,9/11/2018,9/19/2018,9/21/2018,9/22/2018,6,17,2,1
1585,BBFF,9/5/2018,9/6/2018,9/19/2018,9/21/2018,9/21/2018,1,16,2,0
1586,LifeStyle,9/10/2018,9/26/2018,9/15/2018,9/26/2018,10/16/2018,16,36,11,20
1587,BBFF,9/16/2018,9/20/2018,10/2/2018,10/2/2018,10/16/2018,4,30,0,14
1588,Digital Service,9/18/2018,9/26/2018,9/27/2018,10/4/2018,10/12/2018,8,24,7,8
1589,BBFF,9/24/2018,9/28/2018,10/3/2018,10/10/2018,10/18/2018,4,24,7,8
1590,BBFF,9/24/2018,9/26/2018,9/26/2018,10/10/2018,10/11/2018,2,17,14,1
1591,BBFF,9/24/2018,9/25/2018,9/25/2018,10/10/2018,10/16/2018,1,22,15,6
1592,Electronic,9/25/2018,9/28/2018,9/25/2018,10/11/2018,10/12/2018,3,17,16,1
1593,Electronic,3/19/2018,3/27/2018,4/2/2018,4/3/2018,5/26/2018,8,68,1,53
1594,BBFF,3/24/2018,3/29/2018,4/3/2018,4/8/2018,4/9/2018,5,16,5,1
1595,LifeStyle,3/31/2018,4/11/2018,4/4/2018,4/15/2018,4/23/2018,11,23,11,8
1596,BBFF,4/3/2018,4/11/2018,4/17/2018,4/18/2018,6/23/2018,8,81,1,66
1597,Electronic,4/9/2018,4/20/2018,4/11/2018,4/24/2018,4/28/2018,11,19,13,4
1598,BBFF,4/26/2018,4/26/2018,5/7/2018,5/11/2018,5/13/2018,0,17,4,2
1599,LifeStyle,5/8/2018,5/16/2018,5/22/2018,5/23/2018,6/21/2018,8,44,1,29
1600,LifeStyle,5/15/2018,5/16/2018,5/25/2018,5/30/2018,6/1/2018,1,17,5,2
1601,LifeStyle,5/21/2018,5/29/2018,6/1/2018,6/5/2018,8/1/2018,8,72,4,57
1602,BBFF,5/23/2018,7/31/2018,6/6/2018,6/7/2018,9/25/2018,69,125,1,110
1603,Digital Service,6/13/2018,6/26/2018,6/22/2018,6/28/2018,6/28/2018,13,15,6,0
1604,LifeStyle,6/20/2018,7/5/2018,6/29/2018,7/5/2018,7/9/2018,15,19,6,4
1605,BBFF,6/23/2018,6/30/2018,7/7/2018,7/8/2018,7/8/2018,7,15,1,0
1606,BBFF,6/26/2018,7/4/2018,7/5/2018,7/11/2018,7/11/2018,8,15,6,0
1607,BBFF,6/27/2018,7/6/2018,7/9/2018,7/12/2018,7/12/2018,9,15,3,0
1608,LifeStyle,6/27/2018,7/6/2018,7/11/2018,7/12/2018,8/12/2018,9,46,1,31
1609,BBFF,6/29/2018,7/11/2018,7/9/2018,7/14/2018,7/19/2018,12,20,5,5
1610,Book,6/29/2018,6/30/2018,7/11/2018,7/14/2018,7/19/2018,1,20,3,5
1611,BBFF,7/2/2018,7/9/2018,7/17/2018,7/17/2018,8/4/2018,7,33,0,18
1612,LifeStyle,7/10/2018,7/26/2018,7/18/2018,7/25/2018,7/26/2018,16,16,7,1
1613,Electronic,7/18/2018,7/27/2018,7/30/2018,8/2/2018,8/8/2018,9,21,3,6
1614,Book,7/19/2018,7/20/2018,7/25/2018,8/3/2018,8/4/2018,1,16,9,1
1615,LifeStyle,7/26/2018,7/28/2018,8/7/2018,8/10/2018,8/14/2018,2,19,3,4
1616,Book,8/2/2018,8/7/2018,8/8/2018,8/17/2018,8/18/2018,5,16,9,1
1617,LifeStyle,8/7/2018,8/14/2018,8/15/2018,8/22/2018,8/29/2018,7,22,7,7
1618,BBFF,8/8/2018,8/13/2018,8/22/2018,8/23/2018,8/26/2018,5,18,1,3
1619,LifeStyle,8/15/2018,8/15/2018,8/29/2018,8/30/2018,9/2/2018,0,18,1,3
1620,BBFF,8/16/2018,8/17/2018,8/30/2018,8/31/2018,9/1/2018,1,16,1,1
1621,BBFF,8/22/2018,9/5/2018,8/31/2018,9/6/2018,9/7/2018,14,16,6,1
1622,LifeStyle,8/22/2018,8/23/2018,9/5/2018,9/6/2018,9/13/2018,1,22,1,7
1623,BBFF,8/29/2018,9/10/2018,9/12/2018,9/13/2018,9/18/2018,12,20,1,5
1624,LifeStyle,8/29/2018,8/30/2018,9/12/2018,9/13/2018,9/13/2018,1,15,1,0
1625,BBFF,9/4/2018,9/6/2018,9/18/2018,9/19/2018,9/30/2018,2,26,1,11
1626,Digital Service,9/6/2018,9/13/2018,9/21/2018,9/21/2018,9/26/2018,7,20,0,5
1627,BBFF,9/10/2018,9/13/2018,9/18/2018,9/25/2018,9/29/2018,3,19,7,4
1628,LifeStyle,9/14/2018,9/17/2018,9/18/2018,9/29/2018,10/11/2018,3,27,11,12
1629,LifeStyle,9/19/2018,9/24/2018,10/4/2018,10/4/2018,10/12/2018,5,23,0,8
1630,BBFF,9/20/2018,9/20/2018,9/20/2018,10/5/2018,10/7/2018,0,17,15,2
1631,BBFF,9/24/2018,9/25/2018,9/25/2018,10/9/2018,10/9/2018,1,15,14,0
1632,BBFF,9/26/2018,10/9/2018,10/10/2018,10/11/2018,10/15/2018,13,19,1,4
1633,BBFF,9/28/2018,9/28/2018,9/29/2018,10/13/2018,10/15/2018,0,17,14,2
1634,BBFF,9/30/2018,10/4/2018,10/11/2018,10/15/2018,10/16/2018,4,16,4,1
1635,BBFF,3/23/2018,3/29/2018,4/4/2018,4/6/2018,4/7/2018,6,15,2,1
1636,Electronic,3/24/2018,3/30/2018,4/6/2018,4/7/2018,4/8/2018,6,15,1,1
1637,Electronic,3/24/2018,3/30/2018,4/6/2018,4/7/2018,4/11/2018,6,18,1,4
1638,LifeStyle,3/24/2018,3/29/2018,4/3/2018,4/7/2018,4/8/2018,5,15,4,1
1639,BBFF,3/24/2018,3/28/2018,4/6/2018,4/7/2018,4/8/2018,4,15,1,1
1640,Book,3/26/2018,3/26/2018,3/30/2018,4/9/2018,4/10/2018,0,15,10,1
1641,Digital Service,3/28/2018,3/30/2018,4/6/2018,4/11/2018,8/17/2018,2,142,5,128
1642,LifeStyle,4/4/2018,5/14/2018,4/9/2018,4/18/2018,5/15/2018,40,41,9,27
1643,BBFF,4/4/2018,4/17/2018,4/17/2018,4/18/2018,4/21/2018,13,17,1,3
1644,BBFF,4/6/2018,4/19/2018,4/12/2018,4/20/2018,4/20/2018,13,14,8,0
1645,Electronic,4/12/2018,4/18/2018,4/24/2018,4/26/2018,5/3/2018,6,21,2,7
1646,LifeStyle,4/14/2018,4/23/2018,4/24/2018,4/28/2018,9/18/2018,9,157,4,143
1647,Book,4/29/2018,5/10/2018,5/3/2018,5/13/2018,5/14/2018,11,15,10,1
1648,BBFF,5/16/2018,5/22/2018,5/23/2018,5/30/2018,6/5/2018,6,20,7,6
1649,BBFF,5/29/2018,5/31/2018,6/10/2018,6/12/2018,6/12/2018,2,14,2,0
1650,BBFF,5/31/2018,6/4/2018,6/13/2018,6/14/2018,6/13/2018,4,13,1,-1
1651,BBFF,6/5/2018,6/18/2018,6/18/2018,6/19/2018,6/20/2018,13,15,1,1
1652,BBFF,6/6/2018,6/15/2018,6/15/2018,6/20/2018,7/5/2018,9,29,5,15
1653,LifeStyle,6/7/2018,6/7/2018,6/15/2018,6/21/2018,10/6/2018,0,121,6,107
1654,LifeStyle,6/8/2018,6/28/2018,6/18/2018,6/22/2018,10/4/2018,20,118,4,104
1655,BBFF,6/21/2018,6/28/2018,7/2/2018,7/5/2018,7/5/2018,7,14,3,0
1656,BBFF,6/27/2018,7/24/2018,7/9/2018,7/11/2018,7/25/2018,27,28,2,14
1657,BBFF,7/10/2018,8/14/2018,7/20/2018,7/24/2018,9/8/2018,35,60,4,46
1658,BBFF,7/12/2018,7/20/2018,7/25/2018,7/26/2018,8/4/2018,8,23,1,9
1659,Book,7/14/2018,7/25/2018,7/17/2018,7/28/2018,7/28/2018,11,14,11,0
1660,BBFF,7/17/2018,7/20/2018,7/30/2018,7/31/2018,7/31/2018,3,14,1,0
1661,BBFF,7/26/2018,7/31/2018,8/2/2018,8/9/2018,8/9/2018,5,14,7,0
1662,BBFF,7/26/2018,7/29/2018,8/2/2018,8/9/2018,8/19/2018,3,24,7,10
1663,Book,8/1/2018,8/9/2018,8/8/2018,8/15/2018,8/20/2018,8,19,7,5
1664,LifeStyle,8/3/2018,8/7/2018,8/10/2018,8/17/2018,9/7/2018,4,35,7,21
1665,LifeStyle,8/9/2018,8/14/2018,8/20/2018,8/23/2018,8/24/2018,5,15,3,1
1666,Electronic,8/11/2018,8/15/2018,8/14/2018,8/25/2018,8/26/2018,4,15,11,1
1667,LifeStyle,8/15/2018,8/16/2018,8/20/2018,8/29/2018,8/30/2018,1,15,9,1
1668,BBFF,8/23/2018,8/27/2018,9/6/2018,9/6/2018,9/6/2018,4,14,0,0
1669,BBFF,9/1/2018,9/10/2018,9/13/2018,9/15/2018,9/18/2018,9,17,2,3
1670,Book,9/11/2018,9/13/2018,9/13/2018,9/25/2018,10/2/2018,2,21,12,7
1671,Electronic,9/12/2018,9/13/2018,9/20/2018,9/26/2018,9/30/2018,1,18,6,4
1672,BBFF,9/13/2018,9/17/2018,9/26/2018,9/27/2018,9/29/2018,4,16,1,2
1673,BBFF,9/19/2018,9/22/2018,9/25/2018,10/3/2018,10/4/2018,3,15,8,1
1674,Book,9/19/2018,9/20/2018,9/27/2018,10/3/2018,10/6/2018,1,17,6,3
1675,Electronic,9/27/2018,9/28/2018,10/2/2018,10/11/2018,10/12/2018,1,15,9,1
1676,LifeStyle,10/3/2018,10/11/2018,10/17/2018,10/17/2018,10/18/2018,8,15,0,1
1677,Electronic,3/24/2018,3/28/2018,4/5/2018,4/6/2018,4/7/2018,4,14,1,1
1678,Book,3/28/2018,3/30/2018,4/4/2018,4/10/2018,4/10/2018,2,13,6,0
1679,Digital Service,3/29/2018,3/30/2018,4/9/2018,4/11/2018,4/11/2018,1,13,2,0
1680,Electronic,4/3/2018,4/11/2018,4/14/2018,4/16/2018,5/11/2018,8,38,2,25
1681,Book,4/14/2018,4/20/2018,4/16/2018,4/27/2018,4/28/2018,6,14,11,1
1682,Book,4/27/2018,5/3/2018,5/7/2018,5/10/2018,5/10/2018,6,13,3,0
1683,BBFF,5/9/2018,5/11/2018,5/21/2018,5/22/2018,6/4/2018,2,26,1,13
1684,BBFF,5/16/2018,5/21/2018,5/16/2018,5/29/2018,6/20/2018,5,35,13,22
1685,LifeStyle,5/16/2018,5/21/2018,5/29/2018,5/29/2018,6/6/2018,5,21,0,8
1686,LifeStyle,5/17/2018,5/22/2018,5/28/2018,5/30/2018,6/6/2018,5,20,2,7
1687,Digital Service,5/23/2018,5/31/2018,6/1/2018,6/5/2018,6/7/2018,8,15,4,2
1688,Electronic,5/25/2018,6/5/2018,6/6/2018,6/7/2018,6/20/2018,11,26,1,13
1689,Electronic,5/30/2018,6/8/2018,6/4/2018,6/12/2018,6/12/2018,9,13,8,0
1690,BBFF,6/1/2018,6/11/2018,6/13/2018,6/14/2018,7/14/2018,10,43,1,30
1691,Digital Service,6/4/2018,6/12/2018,6/6/2018,6/17/2018,8/10/2018,8,67,11,54
1692,LifeStyle,6/4/2018,6/11/2018,6/14/2018,6/17/2018,7/30/2018,7,56,3,43
1693,BBFF,6/4/2018,6/8/2018,6/13/2018,6/17/2018,7/5/2018,4,31,4,18
1694,Book,6/6/2018,6/14/2018,6/12/2018,6/19/2018,6/19/2018,8,13,7,0
1695,Book,6/10/2018,6/18/2018,6/12/2018,6/23/2018,6/22/2018,8,12,11,-1
1696,BBFF,6/12/2018,6/19/2018,6/20/2018,6/25/2018,9/7/2018,7,87,5,74
1697,Electronic,6/13/2018,6/25/2018,6/25/2018,6/26/2018,6/27/2018,12,14,1,1
1698,BBFF,6/17/2018,6/27/2018,6/27/2018,6/30/2018,7/16/2018,10,29,3,16
1699,BBFF,6/20/2018,6/29/2018,7/2/2018,7/3/2018,8/7/2018,9,48,1,35
1700,BBFF,6/20/2018,6/26/2018,6/30/2018,7/3/2018,10/18/2018,6,120,3,107
1701,BBFF,6/26/2018,6/29/2018,7/6/2018,7/9/2018,7/10/2018,3,14,3,1
1702,BBFF,7/4/2018,7/12/2018,7/13/2018,7/17/2018,7/26/2018,8,22,4,9
1703,Book,7/12/2018,7/19/2018,7/12/2018,7/25/2018,7/26/2018,7,14,13,1
1704,BBFF,7/14/2018,7/24/2018,7/17/2018,7/27/2018,8/1/2018,10,18,10,5
1705,BBFF,7/18/2018,7/25/2018,7/27/2018,7/31/2018,7/31/2018,7,13,4,0
1706,BBFF,7/20/2018,7/26/2018,8/1/2018,8/2/2018,8/18/2018,6,29,1,16
1707,LifeStyle,7/20/2018,7/25/2018,7/25/2018,8/2/2018,8/7/2018,5,18,8,5
1708,BBFF,7/20/2018,7/25/2018,8/1/2018,8/2/2018,8/9/2018,5,20,1,7
1709,Book,8/1/2018,8/3/2018,8/3/2018,8/14/2018,8/14/2018,2,13,11,0
1710,Electronic,8/3/2018,8/7/2018,8/15/2018,8/16/2018,8/16/2018,4,13,1,0
1711,BBFF,8/7/2018,8/8/2018,8/15/2018,8/20/2018,8/21/2018,1,14,5,1
1712,LifeStyle,8/9/2018,8/14/2018,8/17/2018,8/22/2018,8/22/2018,5,13,5,0
1713,Electronic,8/10/2018,8/13/2018,8/22/2018,8/23/2018,8/24/2018,3,14,1,1
1714,LifeStyle,8/15/2018,8/29/2018,8/27/2018,8/28/2018,9/29/2018,14,45,1,32
1715,Book,8/28/2018,9/4/2018,9/8/2018,9/10/2018,9/29/2018,7,32,2,19
1716,LifeStyle,8/31/2018,9/13/2018,9/13/2018,9/13/2018,10/9/2018,13,39,0,26
1717,BBFF,8/31/2018,9/11/2018,9/13/2018,9/13/2018,9/17/2018,11,17,0,4
1718,LifeStyle,9/3/2018,9/7/2018,9/11/2018,9/16/2018,9/19/2018,4,16,5,3
1719,Book,9/5/2018,9/10/2018,9/5/2018,9/18/2018,9/18/2018,5,13,13,0
1720,Electronic,9/6/2018,9/18/2018,9/19/2018,9/19/2018,9/30/2018,12,24,0,11
1721,Electronic,9/7/2018,9/12/2018,9/17/2018,9/20/2018,10/5/2018,5,28,3,15
1722,Digital Service,9/11/2018,9/12/2018,9/19/2018,9/24/2018,10/11/2018,1,30,5,17
1723,BBFF,9/13/2018,9/20/2018,9/24/2018,9/26/2018,10/4/2018,7,21,2,8
1724,LifeStyle,9/18/2018,9/20/2018,9/26/2018,10/1/2018,10/8/2018,2,20,5,7
1725,LifeStyle,9/20/2018,9/26/2018,10/1/2018,10/3/2018,10/17/2018,6,27,2,14
1726,Electronic,9/21/2018,9/24/2018,9/27/2018,10/4/2018,10/8/2018,3,17,7,4
1727,BBFF,9/25/2018,9/28/2018,10/5/2018,10/8/2018,10/9/2018,3,14,3,1
1728,BBFF,9/25/2018,9/26/2018,9/26/2018,10/8/2018,10/17/2018,1,22,12,9
1729,BBFF,9/27/2018,9/28/2018,9/28/2018,10/10/2018,10/10/2018,1,13,12,0
1730,BBFF,3/21/2018,3/31/2018,3/30/2018,4/2/2018,3/31/2018,10,10,3,-2
1731,Book,3/28/2018,3/29/2018,4/6/2018,4/9/2018,4/13/2018,1,16,3,4
1732,BBFF,4/6/2018,4/11/2018,4/13/2018,4/18/2018,4/20/2018,5,14,5,2
1733,LifeStyle,4/22/2018,5/2/2018,5/2/2018,5/4/2018,5/24/2018,10,32,2,20
1734,Electronic,4/23/2018,5/2/2018,5/4/2018,5/5/2018,5/4/2018,9,11,1,-1
1735,BBFF,5/2/2018,5/23/2018,5/13/2018,5/14/2018,7/1/2018,21,60,1,48
1736,BBFF,5/9/2018,5/10/2018,5/14/2018,5/21/2018,5/21/2018,1,12,7,0
1737,BBFF,5/11/2018,5/14/2018,5/16/2018,5/23/2018,5/25/2018,3,14,7,2
1738,Book,5/17/2018,7/27/2018,5/29/2018,5/29/2018,7/27/2018,71,71,0,59
1739,BBFF,5/18/2018,5/23/2018,5/30/2018,5/30/2018,6/1/2018,5,14,0,2
1740,BBFF,5/18/2018,5/21/2018,5/28/2018,5/30/2018,6/6/2018,3,19,2,7
1741,Digital Service,5/23/2018,5/30/2018,6/1/2018,6/4/2018,6/19/2018,7,27,3,15
1742,BBFF,6/1/2018,6/4/2018,6/8/2018,6/13/2018,6/13/2018,3,12,5,0
1743,LifeStyle,6/9/2018,6/13/2018,6/12/2018,6/21/2018,6/26/2018,4,17,9,5
1744,LifeStyle,6/18/2018,6/25/2018,6/27/2018,6/30/2018,7/2/2018,7,14,3,2
1745,Book,7/12/2018,7/20/2018,7/20/2018,7/24/2018,8/2/2018,8,21,4,9
1746,BBFF,7/18/2018,7/25/2018,7/26/2018,7/30/2018,7/31/2018,7,13,4,1
1747,Book,7/19/2018,7/26/2018,7/26/2018,7/31/2018,10/10/2018,7,83,5,71
1748,LifeStyle,7/25/2018,7/28/2018,7/31/2018,8/6/2018,9/17/2018,3,54,6,42
1749,LifeStyle,7/30/2018,8/3/2018,8/8/2018,8/11/2018,8/14/2018,4,15,3,3
1750,BBFF,8/3/2018,8/27/2018,8/14/2018,8/15/2018,8/31/2018,24,28,1,16
1751,BBFF,8/3/2018,8/10/2018,8/14/2018,8/15/2018,8/24/2018,7,21,1,9
1752,LifeStyle,8/3/2018,8/6/2018,8/13/2018,8/15/2018,8/31/2018,3,28,2,16
1753,BBFF,8/9/2018,8/16/2018,8/20/2018,8/21/2018,8/21/2018,7,12,1,0
1754,BBFF,8/9/2018,8/15/2018,8/18/2018,8/21/2018,9/24/2018,6,46,3,34
1755,Digital Service,8/13/2018,8/23/2018,8/24/2018,8/25/2018,8/27/2018,10,14,1,2
1756,BBFF,8/13/2018,8/21/2018,8/24/2018,8/25/2018,8/27/2018,8,14,1,2
1757,Digital Service,8/13/2018,8/14/2018,8/24/2018,8/25/2018,9/11/2018,1,29,1,17
1758,BBFF,8/23/2018,8/23/2018,8/31/2018,9/4/2018,10/14/2018,0,52,4,40
1759,LifeStyle,8/27/2018,8/28/2018,8/27/2018,9/8/2018,10/18/2018,1,52,12,40
1760,BBFF,8/31/2018,9/6/2018,9/11/2018,9/12/2018,9/14/2018,6,14,1,2
1761,BBFF,9/5/2018,9/11/2018,9/17/2018,9/17/2018,9/17/2018,6,12,0,0
1762,Book,9/8/2018,9/11/2018,9/13/2018,9/20/2018,9/28/2018,3,20,7,8
1763,Digital Service,9/14/2018,9/25/2018,9/21/2018,9/26/2018,9/26/2018,11,12,5,0
1764,BBFF,9/14/2018,9/21/2018,9/25/2018,9/26/2018,9/26/2018,7,12,1,0
1765,Book,9/15/2018,9/21/2018,9/26/2018,9/27/2018,9/27/2018,6,12,1,0
1766,BBFF,9/17/2018,9/21/2018,9/28/2018,9/29/2018,10/3/2018,4,16,1,4
1767,LifeStyle,9/17/2018,9/18/2018,9/27/2018,9/29/2018,10/8/2018,1,21,2,9
1768,Digital Service,9/20/2018,9/24/2018,10/2/2018,10/2/2018,10/9/2018,4,19,0,7
1769,BBFF,9/20/2018,9/21/2018,9/20/2018,10/2/2018,10/6/2018,1,16,12,4
1770,LifeStyle,9/27/2018,9/28/2018,9/28/2018,10/9/2018,10/11/2018,1,14,11,2
1771,BBFF,10/2/2018,10/2/2018,10/13/2018,10/14/2018,10/17/2018,0,15,1,3
1772,BBFF,3/23/2018,3/29/2018,3/26/2018,4/3/2018,4/3/2018,6,11,8,0
1773,BBFF,3/23/2018,3/28/2018,3/23/2018,4/3/2018,4/2/2018,5,10,11,-1
1774,Digital Service,3/24/2018,3/28/2018,4/3/2018,4/4/2018,5/7/2018,4,44,1,33
1775,BBFF,3/26/2018,3/28/2018,4/5/2018,4/6/2018,4/7/2018,2,12,1,1
1776,Electronic,4/4/2018,4/11/2018,4/14/2018,4/15/2018,4/21/2018,7,17,1,6
1777,Electronic,4/10/2018,4/12/2018,4/20/2018,4/21/2018,5/11/2018,2,31,1,20
1778,LifeStyle,5/5/2018,5/8/2018,5/8/2018,5/16/2018,5/18/2018,3,13,8,2
1779,BBFF,5/7/2018,5/7/2018,5/15/2018,5/18/2018,5/18/2018,0,11,3,0
1780,BBFF,5/14/2018,5/18/2018,5/23/2018,5/25/2018,5/28/2018,4,14,2,3
1781,Electronic,5/15/2018,5/16/2018,5/25/2018,5/26/2018,5/26/2018,1,11,1,0
1782,Digital Service,5/18/2018,5/25/2018,5/29/2018,5/29/2018,5/31/2018,7,13,0,2
1783,Digital Service,5/24/2018,6/1/2018,5/30/2018,6/4/2018,6/8/2018,8,15,5,4
1784,BBFF,6/6/2018,6/15/2018,6/14/2018,6/17/2018,6/26/2018,9,20,3,9
1785,BBFF,6/8/2018,6/20/2018,6/14/2018,6/19/2018,6/22/2018,12,14,5,3
1786,BBFF,6/29/2018,6/30/2018,7/9/2018,7/10/2018,7/10/2018,1,11,1,0
1787,Electronic,7/11/2018,7/20/2018,7/17/2018,7/22/2018,8/5/2018,9,25,5,14
1788,LifeStyle,7/12/2018,7/19/2018,7/20/2018,7/23/2018,7/27/2018,7,15,3,4
1789,LifeStyle,7/16/2018,7/19/2018,7/26/2018,7/27/2018,8/2/2018,3,17,1,6
1790,BBFF,7/17/2018,7/24/2018,7/26/2018,7/28/2018,8/23/2018,7,37,2,26
1791,BBFF,7/24/2018,7/27/2018,8/1/2018,8/4/2018,8/3/2018,3,10,3,-1
1792,LifeStyle,7/24/2018,7/26/2018,8/2/2018,8/4/2018,8/4/2018,2,11,2,0
1793,BBFF,7/25/2018,7/29/2018,8/1/2018,8/5/2018,8/5/2018,4,11,4,0
1794,BBFF,7/26/2018,7/27/2018,8/4/2018,8/6/2018,8/6/2018,1,11,2,0
1795,LifeStyle,7/30/2018,7/31/2018,8/7/2018,8/10/2018,8/10/2018,1,11,3,0
1796,BBFF,8/3/2018,8/7/2018,8/11/2018,8/14/2018,8/16/2018,4,13,3,2
1797,BBFF,8/6/2018,8/15/2018,8/13/2018,8/17/2018,9/25/2018,9,50,4,39
1798,BBFF,8/7/2018,8/9/2018,8/16/2018,8/18/2018,8/20/2018,2,13,2,2
1799,LifeStyle,8/10/2018,8/14/2018,8/20/2018,8/21/2018,8/25/2018,4,15,1,4
